"","time","day","area","year","air_temp"
"2368",3,297,"srimangal",1982,296.896825038773
"2369",6,297,"srimangal",1982,295.549458250806
"2370",9,297,"srimangal",1982,297.54662054318
"2371",12,297,"srimangal",1982,301.783317468492
"2372",15,297,"srimangal",1982,303.780541749325
"2373",18,297,"srimangal",1982,302.36832081253
"2374",21,297,"srimangal",1982,300.371122208049
"2375",0,298,"srimangal",1982,298.958903468172
"2376",3,298,"srimangal",1982,296.961715499446
"2377",6,298,"srimangal",1982,293.919383208997
"2378",9,298,"srimangal",1982,296.193187665807
"2379",12,298,"srimangal",1982,301.016741759389
"2380",15,298,"srimangal",1982,303.290616791152
"2381",18,298,"srimangal",1982,301.68277837344
"2382",21,298,"srimangal",1982,299.408932574656
"2383",0,299,"srimangal",1982,297.801096658174
"2384",3,299,"srimangal",1982,295.527262968385
"2385",6,299,"srimangal",1982,291.819293027175
"2386",9,299,"srimangal",1982,294.425553418438
"2387",12,299,"srimangal",1982,299.954365687923
"2388",15,299,"srimangal",1982,302.560706972996
"2389",18,299,"srimangal",1982,300.71778438962
"2390",21,299,"srimangal",1982,298.111476611719
"2391",0,300,"srimangal",1982,296.268556895281
"2392",3,300,"srimangal",1982,293.662262996847
"2393",6,300,"srimangal",1982,291.519229834073
"2394",9,300,"srimangal",1982,294.358452048019
"2395",12,300,"srimangal",1982,300.381459827626
"2396",15,300,"srimangal",1982,303.220770166113
"2397",18,300,"srimangal",1982,301.213117072491
"2398",21,300,"srimangal",1982,298.37384323623
"2399",0,301,"srimangal",1982,296.366193265809
"2400",3,301,"srimangal",1982,293.526934549638
"2401",6,301,"srimangal",1982,291.979233125381
"2402",9,301,"srimangal",1982,294.806321911062
"2403",12,301,"srimangal",1982,300.803590341183
"2404",15,301,"srimangal",1982,303.630766874804
"2405",18,301,"srimangal",1982,301.631693495258
"2406",21,301,"srimangal",1982,298.80455330787
"2407",0,302,"srimangal",1982,296.805483038178
"2408",3,302,"srimangal",1982,293.978357906263
"2409",6,302,"srimangal",1982,292.169175198371
"2410",9,302,"srimangal",1982,295.209812321511
"2411",12,302,"srimangal",1982,301.660093302577
"2412",15,302,"srimangal",1982,304.700824801828
"2413",18,302,"srimangal",1982,302.550748454557
"2414",21,302,"srimangal",1982,299.510056047006
"2415",0,303,"srimangal",1982,297.359983044495
"2416",3,303,"srimangal",1982,294.319306829655
"2417",6,303,"srimangal",1982,292.559212719275
"2418",9,303,"srimangal",1982,295.461528760198
"2419",12,303,"srimangal",1982,301.618381157129
"2420",15,303,"srimangal",1982,304.520787280915
"2421",18,303,"srimangal",1982,302.468519674102
"2422",21,303,"srimangal",1982,299.566150863702
"2423",0,304,"srimangal",1982,297.513886449494
"2424",3,304,"srimangal",1982,294.611533095185
"2425",6,304,"srimangal",1982,292.16917454011
"2426",9,304,"srimangal",1982,295.212238348903
"2427",12,304,"srimangal",1982,301.667667199866
"2428",15,304,"srimangal",1982,304.71082546009
"2429",18,304,"srimangal",1982,302.559033170003
"2430",21,304,"srimangal",1982,299.515914032678
"2431",0,305,"srimangal",1982,297.364125090021
"2432",3,305,"srimangal",1982,294.321022158329
"2433",6,305,"srimangal",1982,291.929141627036
"2434",9,305,"srimangal",1982,295.093539718476
"2435",12,305,"srimangal",1982,301.806362064294
"2436",15,305,"srimangal",1982,304.970858373172
"2437",18,305,"srimangal",1982,302.733268942332
"2438",21,305,"srimangal",1982,299.568813316277
"2439",0,306,"srimangal",1982,297.331227366338
"2440",3,306,"srimangal",1982,294.166788592075
"2441",6,306,"srimangal",1982,292.659142943559
"2442",9,306,"srimangal",1982,295.818687663693
"2443",12,306,"srimangal",1982,302.521214269717
"2444",15,306,"srimangal",1982,305.680857056648
"2445",18,306,"srimangal",1982,303.446699511439
"2446",21,306,"srimangal",1982,300.287097344933
"2447",0,307,"srimangal",1982,298.052943275285
"2448",3,307,"srimangal",1982,294.893357934725
"2449",6,307,"srimangal",1982,292.709189680123
"2450",9,307,"srimangal",1982,295.696439718899
"2451",12,307,"srimangal",1982,302.033467562229
"2452",15,307,"srimangal",1982,305.020810320072
"2453",18,307,"srimangal",1982,302.908484714732
"2454",21,307,"srimangal",1982,299.921180362222
"2455",0,308,"srimangal",1982,297.808858042916
"2456",3,308,"srimangal",1982,294.821569598807
"2457",6,308,"srimangal",1982,292.249204161876
"2458",9,308,"srimangal",1982,295.183067116287
"2459",12,308,"srimangal",1982,301.40684182188
"2460",15,308,"srimangal",1982,304.340795838316
"2461",18,308,"srimangal",1982,302.266220974908
"2462",21,308,"srimangal",1982,299.332304677438
"2463",0,309,"srimangal",1982,297.257733041336
"2464",3,309,"srimangal",1982,294.323832367959
"2465",6,309,"srimangal",1982,290.779186388816
"2466",9,309,"srimangal",1982,293.778569855856
"2467",12,309,"srimangal",1982,300.141337048671
"2468",15,309,"srimangal",1982,303.14081361138
"2469",18,309,"srimangal",1982,301.019908291965
"2470",21,309,"srimangal",1982,298.020470290582
"2471",0,310,"srimangal",1982,295.899568270547
"2472",3,310,"srimangal",1982,292.900146242181
"2473",6,310,"srimangal",1982,290.189123853976
"2474",9,310,"srimangal",1982,293.419042458046
"2475",12,310,"srimangal",1982,300.270857291086
"2476",15,310,"srimangal",1982,303.500876146236
"2477",18,310,"srimangal",1982,301.21695625939
"2478",21,310,"srimangal",1982,297.986978929421
"2479",0,311,"srimangal",1982,295.703062595549
"2480",3,311,"srimangal",1982,292.473102466297
"2481",6,311,"srimangal",1982,290.199181780986
"2482",9,311,"srimangal",1982,293.215552047597
"2483",12,311,"srimangal",1982,299.614354329691
"2484",15,311,"srimangal",1982,302.630818219212
"2485",18,311,"srimangal",1982,300.497901300091
"2486",21,311,"srimangal",1982,297.481476190286
"2487",0,312,"srimangal",1982,295.348562589232
"2488",3,312,"srimangal",1982,292.332153542906
"2489",6,312,"srimangal",1982,290.289225884505
"2490",9,312,"srimangal",1982,293.143008212368
"2491",12,312,"srimangal",1982,299.196903211357
"2492",15,312,"srimangal",1982,302.050774115682
"2493",18,312,"srimangal",1982,300.032825365171
"2494",21,312,"srimangal",1982,297.178991150262
"2495",0,313,"srimangal",1982,295.161045538967
"2496",3,313,"srimangal",1982,292.307226521687
"2497",6,313,"srimangal",1982,292.129303559359
"2498",9,313,"srimangal",1982,294.696736980175
"2499",12,313,"srimangal",1982,300.143183331306
"2500",15,313,"srimangal",1982,302.710696440809
"2501",18,313,"srimangal",1982,300.895228942475
"2502",21,313,"srimangal",1982,298.327748840967
"2503",0,314,"srimangal",1982,296.51228416686
"2504",3,314,"srimangal",1982,293.944817738048
"2505",6,314,"srimangal",1982,291.779501696063
"2506",9,314,"srimangal",1982,293.616502735343
"2507",12,314,"srimangal",1982,297.513440247447
"2508",15,314,"srimangal",1982,299.350498304057
"2509",18,314,"srimangal",1982,298.051529593056
"2510",21,314,"srimangal",1982,296.214495153698
"2511",0,315,"srimangal",1982,294.915528463434
"2512",3,315,"srimangal",1982,293.078503806902
"2513",6,315,"srimangal",1982,290.509465491682
"2514",9,315,"srimangal",1982,292.479934241873
"2515",12,315,"srimangal",1982,296.660004598318
"2516",15,315,"srimangal",1982,298.630534508447
"2517",18,315,"srimangal",1982,297.237188942618
"2518",21,315,"srimangal",1982,295.266684365657
"2519",0,316,"srimangal",1982,293.873340967382
"2520",3,316,"srimangal",1982,291.902846884022
"2521",6,316,"srimangal",1982,292.099419413378
"2522",9,316,"srimangal",1982,294.239756159276
"2523",12,316,"srimangal",1982,298.780177408518
"2524",15,316,"srimangal",1982,300.920580586762
"2525",18,316,"srimangal",1982,299.407119023878
"2526",21,316,"srimangal",1982,297.266743362697
"2527",0,317,"srimangal",1982,295.753284154226
"2528",3,317,"srimangal",1982,293.612919891265
"2529",6,317,"srimangal",1982,291.269371360291
"2530",9,317,"srimangal",1982,293.586856158853
"2531",12,317,"srimangal",1982,298.503071910584
"2532",15,317,"srimangal",1982,300.820628639861
"2533",18,317,"srimangal",1982,299.181903251478
"2534",21,317,"srimangal",1982,296.864376316752
"2535",0,318,"srimangal",1982,295.225653477648
"2536",3,318,"srimangal",1982,292.908138884533
"2537",6,318,"srimangal",1982,289.339250898441
"2538",9,318,"srimangal",1982,292.100819171492
"2539",12,318,"srimangal",1982,297.959095114392
"2540",15,318,"srimangal",1982,300.72074910174
"2541",18,318,"srimangal",1982,298.768006178201
"2542",21,318,"srimangal",1982,296.006387694727
"2543",0,319,"srimangal",1982,294.053647808967
"2544",3,319,"srimangal",1982,291.292044032041
"2545",6,319,"srimangal",1982,290.079253531487
"2546",9,319,"srimangal",1982,292.831115061927
"2547",12,319,"srimangal",1982,298.668799525237
"2548",15,319,"srimangal",1982,301.420746468694
"2549",18,319,"srimangal",1982,299.474867316415
"2550",21,319,"srimangal",1982,296.722955752039
"2551",0,320,"srimangal",1982,294.777079626861
"2552",3,320,"srimangal",1982,292.025182717341
"2553",6,320,"srimangal",1982,290.399197579261
"2554",9,320,"srimangal",1982,293.357327390201
"2555",12,320,"srimangal",1982,299.632580794766
"2556",15,320,"srimangal",1982,302.590802420933
"2557",18,320,"srimangal",1982,300.499068129373
"2558",21,320,"srimangal",1982,297.540884534158
"2559",0,321,"srimangal",1982,295.4491534966
"2560",3,321,"srimangal",1982,292.490985654708
"2561",6,321,"srimangal",1982,290.359165324449
"2562",9,321,"srimangal",1982,293.436202732383
"2563",12,321,"srimangal",1982,299.963701761906
"2564",15,321,"srimangal",1982,303.040834675753
"2565",18,321,"srimangal",1982,300.865019186255
"2566",21,321,"srimangal",1982,297.787925832086
"2567",0,322,"srimangal",1982,295.61211372739
"2568",3,322,"srimangal",1982,292.535036759778
"2569",6,322,"srimangal",1982,289.149096206994
"2570",9,322,"srimangal",1982,292.480935608488
"2571",12,322,"srimangal",1982,299.548960977205
"2572",15,322,"srimangal",1982,302.880903793224
"2573",18,322,"srimangal",1982,300.524914308146
"2574",21,322,"srimangal",1982,297.193014327645
"2575",0,323,"srimangal",1982,294.837028507655
"2576",3,323,"srimangal",1982,291.505146270643
"2577",6,323,"srimangal",1982,290.019173881848
"2578",9,323,"srimangal",1982,293.064664376294
"2579",12,323,"srimangal",1982,299.525241097154
"2580",15,323,"srimangal",1982,302.570826118351
"2581",18,323,"srimangal",1982,300.41731788545
"2582",21,323,"srimangal",1982,297.37177201835
"2583",0,324,"srimangal",1982,295.218267135548
"2584",3,324,"srimangal",1982,292.172737487004
"2585",6,324,"srimangal",1982,290.009150842696
"2586",9,324,"srimangal",1982,293.139575334996
"2587",12,324,"srimangal",1982,299.780327502254
"2588",15,324,"srimangal",1982,302.910849157509
"2589",18,324,"srimangal",1982,300.69728292608
"2590",21,324,"srimangal",1982,297.566801516869
"2591",0,325,"srimangal",1982,295.353238728969
"2592",3,325,"srimangal",1982,292.222773990626
"2593",6,325,"srimangal",1982,289.429184414032
"2594",9,325,"srimangal",1982,292.435847938031
"2595",12,325,"srimangal",1982,298.814058740537
"2596",15,325,"srimangal",1982,301.820815586165
"2597",18,325,"srimangal",1982,299.694762438305
"2598",21,325,"srimangal",1982,296.688044247598
"2599",0,326,"srimangal",1982,294.561994407126
"2600",3,326,"srimangal",1982,291.555292228206
"2601",6,326,"srimangal",1982,289.50912122093
"2602",9,326,"srimangal",1982,292.748746567612
"2603",12,326,"srimangal",1982,299.62115288024
"2604",15,326,"srimangal",1982,302.860878779282
"2605",18,326,"srimangal",1982,300.570095121176
"2606",21,326,"srimangal",1982,297.330410872109
"2607",0,327,"srimangal",1982,295.039630777654
"2608",3,327,"srimangal",1982,291.799963780997
"2609",6,327,"srimangal",1982,291.349265380193
"2610",9,327,"srimangal",1982,294.05744656888
"2611",12,327,"srimangal",1982,299.802469374043
"2612",15,327,"srimangal",1982,302.510734619984
"2613",18,327,"srimangal",1982,300.595742438376
"2614",21,327,"srimangal",1982,297.887512009943
"2615",0,328,"srimangal",1982,295.972522807387
"2616",3,328,"srimangal",1982,293.264306801193
"2617",6,328,"srimangal",1982,289.719189680123
"2618",9,328,"srimangal",1982,292.706439718899
"2619",12,328,"srimangal",1982,299.043467562229
"2620",15,328,"srimangal",1982,302.030810320072
"2621",18,328,"srimangal",1982,299.918484714732
"2622",21,328,"srimangal",1982,296.931180362222
"2623",0,329,"srimangal",1982,294.818858042916
"2624",3,329,"srimangal",1982,291.831569598807
"2625",6,329,"srimangal",1982,288.649163349664
"2626",9,329,"srimangal",1982,291.733480814558
"2627",12,329,"srimangal",1982,298.276423453771
"2628",15,329,"srimangal",1982,301.360836650538
"2629",18,329,"srimangal",1982,299.179873332595
"2630",21,329,"srimangal",1982,296.095499789102
"2631",0,330,"srimangal",1982,293.914539863969
"2632",3,330,"srimangal",1982,290.830182745803
"2633",6,330,"srimangal",1982,286.369083700026
"2634",9,330,"srimangal",1982,289.747030128926
"2635",12,330,"srimangal",1982,296.912865025688
"2636",15,330,"srimangal",1982,300.290916300195
"2637",18,330,"srimangal",1982,297.902323901631
"2638",21,330,"srimangal",1982,294.524316055413
"2639",0,331,"srimangal",1982,292.135727372655
"2640",3,331,"srimangal",1982,288.757737515466
"2641",6,331,"srimangal",1982,287.049114638315
"2642",9,331,"srimangal",1982,290.313006841527
"2643",12,331,"srimangal",1982,297.236891853125
"2644",15,331,"srimangal",1982,300.500885361899
"2645",18,331,"srimangal",1982,298.192942275642
"2646",21,331,"srimangal",1982,294.928990728829
"2647",0,332,"srimangal",1982,292.621051232918
"2648",3,332,"srimangal",1982,289.357117067746
"2649",6,332,"srimangal",1982,284.969067243489
"2650",9,332,"srimangal",1982,288.407680813712
"2651",12,332,"srimangal",1982,295.702212457902
"2652",15,332,"srimangal",1982,299.140932756736
"2653",18,332,"srimangal",1982,296.709441787795
"2654",21,332,"srimangal",1982,293.270765697212
"2655",0,333,"srimangal",1982,290.839278510814
"2656",3,333,"srimangal",1982,287.400620732339
"2657",6,333,"srimangal",1982,284.829091599164
"2658",9,333,"srimangal",1982,288.177917800228
"2659",12,333,"srimangal",1982,295.281978258225
"2660",15,333,"srimangal",1982,298.630908401056
"2661",18,333,"srimangal",1982,296.262907316272
"2662",21,333,"srimangal",1982,292.914020227349
"2663",0,334,"srimangal",1982,290.546022826339
"2664",3,334,"srimangal",1982,287.197153571367
"2665",6,334,"srimangal",1982,284.599046179122
"2666",9,334,"srimangal",1982,288.11531369024
"2667",12,334,"srimangal",1982,295.574577171137
"2668",15,334,"srimangal",1982,299.090953821109
"2669",18,334,"srimangal",1982,296.604552682085
"2670",21,334,"srimangal",1982,293.088221238716
"2671",0,335,"srimangal",1982,290.601823967656
"2672",3,335,"srimangal",1982,287.085511249936
"2673",6,335,"srimangal",1982,285.149102131347
"2674",9,335,"srimangal",1982,288.459101361965
"2675",12,335,"srimangal",1982,295.480795901608
"2676",15,335,"srimangal",1982,298.79089786887
"2677",18,335,"srimangal",1982,296.450351869127
"2678",21,335,"srimangal",1982,293.140292456597
"2679",0,336,"srimangal",1982,290.799750097918
"2680",3,336,"srimangal",1982,287.489708312569
"2681",6,336,"srimangal",1982,285.0891166131
"2682",9,336,"srimangal",1982,288.345728759352
"2683",12,336,"srimangal",1982,295.25417016126
"2684",15,336,"srimangal",1982,298.510883387114
"2685",18,336,"srimangal",1982,296.208088129302
"2686",21,336,"srimangal",1982,292.951416771813
"2687",0,337,"srimangal",1982,290.648625096339
"2688",3,337,"srimangal",1982,287.391971081721
"2689",6,337,"srimangal",1982,285.459090282641
"2690",9,337,"srimangal",1982,288.812769855011
"2691",12,337,"srimangal",1982,295.927126052803
"2692",15,337,"srimangal",1982,299.280909717579
"2693",18,337,"srimangal",1982,296.909476747165
"2694",21,337,"srimangal",1982,293.555736198693
"2695",0,338,"srimangal",1982,291.184306917392
"2696",3,338,"srimangal",1982,287.830584228717
"2697",6,338,"srimangal",1982,284.379020506924
"2698",9,338,"srimangal",1982,287.989928758507
"2699",12,338,"srimangal",1982,295.649959165391
"2700",15,338,"srimangal",1982,299.260979493312
"2701",18,338,"srimangal",1982,296.707656584502
"2702",21,338,"srimangal",1982,293.096682679924
"2703",0,339,"srimangal",1982,290.543363743183
"2704",3,339,"srimangal",1982,286.932409068257
"2705",6,339,"srimangal",1982,284.598961263391
"2706",9,339,"srimangal",1982,288.428271223739
"2707",12,339,"srimangal",1982,296.551609921362
"2708",15,339,"srimangal",1982,300.381038736859
"2709",18,339,"srimangal",1982,297.673280974693
"2710",21,339,"srimangal",1982,293.843901390403
"2711",0,340,"srimangal",1982,291.136147840553
"2712",3,340,"srimangal",1982,287.306788648998
"2713",6,340,"srimangal",1982,284.7289559973
"2714",9,340,"srimangal",1982,288.577679442871
"2715",12,340,"srimangal",1982,296.742201099671
"2716",15,340,"srimangal",1982,300.591044002953
"2717",18,340,"srimangal",1982,297.869558698266
"2718",21,340,"srimangal",1982,294.020765275779
"2719",0,341,"srimangal",1982,291.299284204764
"2720",3,341,"srimangal",1982,287.450511278398
"2721",6,341,"srimangal",1982,284.589029064323
"2722",9,341,"srimangal",1982,288.168390402418
"2723",12,341,"srimangal",1982,295.761498500639
"2724",15,341,"srimangal",1982,299.340970935911
"2725",18,341,"srimangal",1982,296.809955283696
"2726",21,341,"srimangal",1982,293.230528866188
"2727",0,342,"srimangal",1982,290.699517151341
"2728",3,342,"srimangal",1982,287.120109795483
"2729",6,342,"srimangal",1982,283.668984960804
"2730",9,342,"srimangal",1982,287.410934237646
"2731",12,342,"srimangal",1982,295.348949618974
"2732",15,342,"srimangal",1982,299.091015039441
"2733",18,342,"srimangal",1982,296.445031218617
"2734",21,342,"srimangal",1982,292.703013906211
"2735",0,343,"srimangal",1982,290.057034201605
"2736",3,343,"srimangal",1982,286.315036816702
"2737",6,343,"srimangal",1982,284.608967846006
"2738",9,343,"srimangal",1982,288.414010949824
"2739",12,343,"srimangal",1982,296.485870948476
"2740",15,343,"srimangal",1982,300.291032154243
"2741",18,343,"srimangal",1982,297.600433820228
"2742",21,343,"srimangal",1982,293.795321533683
"2743",0,344,"srimangal",1982,291.10472738529
"2744",3,344,"srimangal",1982,287.299635362249
"2745",6,344,"srimangal",1982,285.309034988677
"2746",9,344,"srimangal",1982,288.866556155895
"2747",12,344,"srimangal",1982,296.413333425042
"2748",15,344,"srimangal",1982,299.970965011556
"2749",18,344,"srimangal",1982,297.455392844677
"2750",21,344,"srimangal",1982,293.89780699514
"2751",0,345,"srimangal",1982,291.382238741604
"2752",3,345,"srimangal",1982,287.824671837409
"2753",6,345,"srimangal",1982,284.228967846006
"2754",9,345,"srimangal",1982,288.034010949824
"2755",12,345,"srimangal",1982,296.105870948476
"2756",15,345,"srimangal",1982,299.911032154243
"2757",18,345,"srimangal",1982,297.220433820228
"2758",21,345,"srimangal",1982,293.415321533683
"2759",0,346,"srimangal",1982,290.72472738529
"2760",3,346,"srimangal",1982,286.919635362249
"2761",6,346,"srimangal",1982,284.438930983363
"2762",9,346,"srimangal",1982,288.379868483747
"2763",12,346,"srimangal",1982,296.740009196636
"2764",15,346,"srimangal",1982,300.681069016895
"2765",18,346,"srimangal",1982,297.894377885236
"2766",21,346,"srimangal",1982,293.953368731315
"2767",0,347,"srimangal",1982,291.166681934764
"2768",3,347,"srimangal",1982,287.225693768044
"2769",6,347,"srimangal",1982,286.369066585227
"2770",9,347,"srimangal",1982,289.810106841104
"2771",12,347,"srimangal",1982,297.109786355191
"2772",15,347,"srimangal",1982,300.550933414998
"2773",18,347,"srimangal",1982,298.117726503241
"2774",21,347,"srimangal",1982,294.676623682884
"2775",0,348,"srimangal",1982,292.24342055634
"2776",3,348,"srimangal",1982,288.802336061014
"2777",6,348,"srimangal",1982,287.569258139317
"2778",9,348,"srimangal",1982,290.304132870186
"2779",12,348,"srimangal",1982,296.105782244217
"2780",15,348,"srimangal",1982,298.840741860862
"2781",18,348,"srimangal",1982,296.906874308289
"2782",21,348,"srimangal",1982,294.171949852335
"2783",0,349,"srimangal",1982,292.238085308177
"2784",3,349,"srimangal",1982,289.503175416617
"2785",6,349,"srimangal",1982,285.699099498301
"2786",9,349,"srimangal",1982,289.01880547153
"2787",12,349,"srimangal",1982,296.061091490763
"2788",15,349,"srimangal",1982,299.380900501916
"2789",18,349,"srimangal",1982,297.033490730913
"2790",21,349,"srimangal",1982,293.713724399285
"2791",0,350,"srimangal",1982,291.366318280023
"2792",3,350,"srimangal",1982,288.046569627269
"2793",6,350,"srimangal",1982,285.939048153906
"2794",9,350,"srimangal",1982,289.448035608065
"2795",12,350,"srimangal",1982,296.891855479271
"2796",15,350,"srimangal",1982,300.400951846324
"2797",18,350,"srimangal",1982,297.919698535746
"2798",21,350,"srimangal",1982,294.4106472817
"2799",0,351,"srimangal",1982,291.929397831077
"2800",3,351,"srimangal",1982,288.420365263911
"2801",6,351,"srimangal",1982,285.478975086882
"2802",9,351,"srimangal",1982,289.257324648518
"2803",12,351,"srimangal",1982,297.272558078302
"2804",15,351,"srimangal",1982,301.051024913365
"2805",18,351,"srimangal",1982,298.379301950315
"2806",21,351,"srimangal",1982,294.600883691291
"2807",0,352,"srimangal",1982,291.9291648845
"2808",3,352,"srimangal",1982,288.150766746825
"2809",6,352,"srimangal",1982,284.67904091303
"2810",9,352,"srimangal",1982,288.214721909371
"2811",12,352,"srimangal",1982,295.715168349445
"2812",15,352,"srimangal",1982,299.250959087202
"2813",18,352,"srimangal",1982,296.750830405658
"2814",21,352,"srimangal",1982,293.215085124092
"2815",0,353,"srimangal",1982,290.714960331867
"2816",3,353,"srimangal",1982,287.179233879335
"2817",6,353,"srimangal",1982,284.068984960805
"2818",9,353,"srimangal",1982,287.810934237646
"2819",12,353,"srimangal",1982,295.748949618974
"2820",15,353,"srimangal",1982,299.491015039441
"2821",18,353,"srimangal",1982,296.845031218617
"2822",21,353,"srimangal",1982,293.103013906211
"2823",0,354,"srimangal",1982,290.457034201605
"2824",3,354,"srimangal",1982,286.715036816702
"2825",6,354,"srimangal",1982,285.30908106698
"2826",9,354,"srimangal",1982,288.696734238492
"2827",12,354,"srimangal",1982,295.883160614842
"2828",15,354,"srimangal",1982,299.270918933242
"2829",18,354,"srimangal",1982,296.875462763417
"2830",21,354,"srimangal",1982,293.487747998101
"2831",0,355,"srimangal",1982,291.092295554761
"2832",3,355,"srimangal",1982,287.704598830166
"2833",6,355,"srimangal",1982,284.669021823447
"2834",9,355,"srimangal",1982,288.275076703724
"2835",12,355,"srimangal",1982,295.924811370814
"2836",15,355,"srimangal",1982,299.530978176789
"2837",18,355,"srimangal",1982,296.981087153608
"2838",21,355,"srimangal",1982,293.37496670858
"2839",0,356,"srimangal",1982,290.825079652131
"2840",3,356,"srimangal",1982,287.218978410907
"2841",6,356,"srimangal",1982,287.159166640972
"2842",9,356,"srimangal",1982,290.231350677601
"2843",12,356,"srimangal",1982,296.748553967329
"2844",15,356,"srimangal",1982,299.820833359229
"2845",18,356,"srimangal",1982,297.648449755362
"2846",21,356,"srimangal",1982,294.576209860742
"2847",0,357,"srimangal",1982,292.403829636337
"2848",3,357,"srimangal",1982,289.331606102428
"2849",6,357,"srimangal",1982,285.48906790175
"2850",9,357,"srimangal",1982,288.925254786321
"2851",12,357,"srimangal",1982,296.214638560614
"2852",15,357,"srimangal",1982,299.650932098475
"2853",18,357,"srimangal",1982,297.221157072348
"2854",21,357,"srimangal",1982,293.78490771154
"2855",0,358,"srimangal",1982,291.355136465287
"2856",3,358,"srimangal",1982,287.918905403664
"2857",6,358,"srimangal",1982,284.028925717272
"2858",9,358,"srimangal",1982,287.989276702878
"2859",12,358,"srimangal",1982,296.390600374945
"2860",15,358,"srimangal",1982,300.351074282988
"2861",18,358,"srimangal",1982,297.550655608808
"2862",21,358,"srimangal",1982,293.590232616691
"2863",0,359,"srimangal",1982,290.789818298975
"2864",3,359,"srimangal",1982,286.829416397443
"2865",6,359,"srimangal",1982,287.839171248802
"2866",9,359,"srimangal",1982,290.89436848586
"2867",12,359,"srimangal",1982,297.375536686309
"2868",15,359,"srimangal",1982,300.430828751398
"2869",18,359,"srimangal",1982,298.270456747236
"2870",21,359,"srimangal",1982,295.215203961038
"2871",0,360,"srimangal",1982,293.054835317653
"2872",3,360,"srimangal",1982,289.999598801704
"2873",6,360,"srimangal",1982,285.03900075908
"2874",9,360,"srimangal",1982,288.722709580251
"2875",12,360,"srimangal",1982,296.537176084048
"2876",15,360,"srimangal",1982,300.220999241161
"2877",18,360,"srimangal",1982,297.616198047899
"2878",21,360,"srimangal",1982,293.932422250084
"2879",0,361,"srimangal",1982,291.327625108973
"2880",3,361,"srimangal",1982,287.643868928504
"2881",6,361,"srimangal",1982,283.508898728551
"2882",9,361,"srimangal",1982,287.568743825929
"2883",12,361,"srimangal",1982,296.181130163776
"2884",15,361,"srimangal",1982,300.241101271715
"2885",18,361,"srimangal",1982,297.370328942118
"2886",21,361,"srimangal",1982,293.310410029242
"2887",0,362,"srimangal",1982,290.439642165555
"2888",3,362,"srimangal",1982,286.379744873114
"2889",6,362,"srimangal",1982,283.418905311166
"2890",9,362,"srimangal",1982,287.454483552014
"2891",12,362,"srimangal",1982,296.01539119089
"2892",15,362,"srimangal",1982,300.051094689098
"2893",18,362,"srimangal",1982,297.197481787652
"2894",21,362,"srimangal",1982,293.161830172522
"2895",0,363,"srimangal",1982,290.308221710291
"2896",3,363,"srimangal",1982,286.272591586365
"2897",6,363,"srimangal",1982,286.299162033141
"2898",9,363,"srimangal",1982,289.388332869341
"2899",12,363,"srimangal",1982,295.941571248349
"2900",15,363,"srimangal",1982,299.030837967061
"2901",18,363,"srimangal",1982,296.846442763488
"2902",21,363,"srimangal",1982,293.757215760446
"2903",0,364,"srimangal",1982,291.572823955022
"2904",3,364,"srimangal",1982,288.483613403153
"2905",6,364,"srimangal",1982,285.839133069637
"2906",9,364,"srimangal",1982,289.035078074565
"2907",12,364,"srimangal",1982,295.814822729046
"2908",15,364,"srimangal",1982,299.010866930573
"2909",18,364,"srimangal",1982,296.750970243138
"2910",21,364,"srimangal",1982,293.554967130013
"2911",0,365,"srimangal",1982,291.29507395818
"2912",3,365,"srimangal",1982,288.099087864848
"2913",6,365,"srimangal",1982,284.82917914794
"2914",9,365,"srimangal",1982,287.855256157163
"2915",12,365,"srimangal",1982,294.274649918846
"2916",15,365,"srimangal",1982,297.300820852258
"2917",18,365,"srimangal",1982,295.161040161877
"2918",21,365,"srimangal",1982,292.134908132974
"2919",0,1,"srimangal",1983,289.995130771337
"2920",3,1,"srimangal",1983,286.969014857605
